package_name,category
pr2_gripper_sensor_controller,finger-mounted pressure sensors
pr2_gripper_sensor_controller,motor control
pr2_gripper_sensor_controller,the gripper joint
pr2_gripper_sensor_controller,low-latency closed-loop control.
pr2_gripper_sensor_action,The pr2_gripper_sensor_action package
pr2_gripper_sensor_action,the pr2_gripper_sensor_controller
pr2_gripper_sensor_action,real-time controller.
pr2_gripper_sensor_action,the PR2
pr2_gripper_sensor_action,"palm-mounted accelerometers, fingertip pressure arrays,"
pr2_gripper_sensor_action,"gripper motor/encoder,"
pr2_gripper_sensor_action,several sensor-based gripper control actions
pr2_gripper_sensor_action,low-latency
pr2_gripper_sensor_action,real-time.
pr2_gripper_sensor,The pr2_gripper_sensor package
urg_node,urg_node
talos_robot,Description
talos_robot,launch files
talos_robot,the TOR robot
talos_description_inertial,Inertial parameters
talos_description_inertial,talos
talos_description_calibration,This package
talos_description_calibration,the hand-eye calibration
talos_description_calibration,the TALOS
talos_description_calibration,this package
talos_description_calibration,the talos_description package.
talos_description,The talos_description package
talos_controller_configuration,The talos_controller_configuration package
talos_bringup,The talos_bringup package
app_manager,app_manager
ur_client_library,Standalone C++ library
ur_client_library,the ur_robot_driver.
px4_msgs,Package
px4_msgs,the ROS-equivalent
px4_msgs,PX4
px4_msgs,uORB msgs
moveit_resources_prbt_support,"Mechanical,"
moveit_resources_prbt_support,visual description
moveit_resources_prbt_support,the Pilz light weight arm PRBT.
moveit_resources_prbt_pg70_support,PRBT support
moveit_resources_prbt_pg70_support,Schunk pg70 gripper.
moveit_resources_prbt_ikfast_manipulator_plugin,The prbt_ikfast_manipulator_plugin package
moveit_resources_pr2_description,PR2 Resources
moveit_resources_pr2_description,MoveIt!
mbf_abstract_core,This package
mbf_abstract_core,navigation
mbf_abstract_core,specific robot
mbf_abstract_core,AbstractRecovery
mbf_abstract_core,This interfaces
mbf_abstract_core,the plugins
mbf_abstract_core,Move Base Flex.
mbf_abstract_core,The abstract classes
mbf_abstract_core,recovery behaviors
mbf_abstract_core,something
mbf_abstract_core,"example, provide methods"
mbf_abstract_core,recovery
mbf_abstract_core,map representations
mbf_abstract_core,"costmap_2d, grid_map"
mbf_abstract_core,other representations.
pybind11_catkin,The pybind11 package
omron_os32c_driver,Interface driver
omron_os32c_driver,Omron OS32C Lidar
omron_os32c_driver,Ethernet/IP (Industrial Protocol)
android_core,Android support packages
android_core,rosjava.
teleop_twist_joy,Generic joystick teleop
teleop_twist_joy,twist robots.
swri_profiler_tools,Provides tools
swri_profiler_tools,nodes
swri_profiler_tools,output
swri_profiler_msgs,Messages
swri_profiler_msgs,the swri_profiler tool.
swri_profiler,swri_profiler
swri_profiler,real-time selective profiling
swri_profiler,ROS C++ nodes.
flexbe_app,flexbe_app
flexbe_app,the FlexBE behavior engine.
ros_reflexxes,The ros_reflexxes package
libreflexxestype2,Package
libreflexxestype2,ReflexxesTypeII implementation
libreflexxestype2,header files
libmodbus,The iirob_filters
libmodbus,force-torque sensors) 4) Threshold Filter
ipr_extern,Package
ipr_extern,external libraries
ipr_extern,Industrial
ipr_extern,Service
basler_tof,Driver
basler_tof,the Basler ToF camera
basler_tof,GenTL
dataspeed_pds_scripts,Test scripts
dataspeed_pds_scripts,the Dataspeed Inc. Intelligent Power Distribution System
dataspeed_pds_rqt,ROS
dataspeed_pds_rqt,the Dataspeed Inc. Intelligent Power Distribution System
dataspeed_pds_msgs,Messages
dataspeed_pds_msgs,the Dataspeed Inc. Intelligent Power Distribution System
dataspeed_pds_lcm,Interface
dataspeed_pds_lcm,the Dataspeed Inc. Intelligent Power Distribution System (iPDS)
dataspeed_pds_lcm,LCM
dataspeed_pds_can,Interface
dataspeed_pds_can,the Dataspeed Inc. Intelligent Power Distribution System (iPDS)
dataspeed_pds_can,CAN
dataspeed_pds,Interface
dataspeed_pds,the Dataspeed Inc. Intelligent Power Distribution System
ridgeback_robot,Metapackage
ridgeback_robot,software
ridgeback_robot,Ridgeback.
ridgeback_bringup,Scripts
ridgeback_base,Ridgeback's mobility
ridgeback_base,sensor base.
robomaker_simulation_msgs,AWS RoboMaker package
robomaker_simulation_msgs,service endpoints
robomaker_simulation_msgs,an AWS RoboMaker simulation.
aws_robomaker_simulation_ros_pkgs,AWS RoboMaker package
py_trees_ros,Ros extensions
py_trees_ros,behaviours
py_trees_ros,py_trees.
moveit_resources_panda_description,panda Resources
moveit_resources_panda_description,MoveIt!
moveit_resources_fanuc_description,Fanuc Resources
moveit_resources_fanuc_description,MoveIt!
moveit_resources_dual_panda_moveit_config,generated package
moveit_resources_dual_panda_moveit_config,the configuration
moveit_resources_dual_panda_moveit_config,launch files
moveit_resources_dual_panda_moveit_config,the MoveIt Motion Planning Framework
moveit_resources,Resources
moveit_resources,MoveIt!
khi_rs_ikfast_plugin,The khi_rs_ikfast_plugin package
khi_rs_gazebo,The khi_rs_gazebo package
khi_rs_description,The khi_rs_description package
khi_rs080n_moveit_config,generated package
khi_rs080n_moveit_config,the configuration
khi_rs080n_moveit_config,launch files
khi_rs080n_moveit_config,the MoveIt! Motion Planning Framework
khi_rs025n_moveit_config,generated package
khi_rs025n_moveit_config,the configuration
khi_rs025n_moveit_config,launch files
khi_rs025n_moveit_config,the MoveIt! Motion Planning Framework
khi_rs013n_moveit_config,generated package
khi_rs013n_moveit_config,the configuration
khi_rs013n_moveit_config,launch files
khi_rs013n_moveit_config,the MoveIt! Motion Planning Framework
khi_rs007n_moveit_config,generated package
khi_rs007n_moveit_config,the configuration
khi_rs007n_moveit_config,launch files
khi_rs007n_moveit_config,the MoveIt! Motion Planning Framework
khi_rs007l_moveit_config,generated package
khi_rs007l_moveit_config,the configuration
khi_rs007l_moveit_config,launch files
khi_rs007l_moveit_config,the MoveIt! Motion Planning Framework
khi_robot_test,Test package
khi_robot_test,khi_robot
khi_robot_msgs,This package
khi_robot_control,ROS KHI robot controller package
khi_robot_control,ros_control
khi_robot_bringup,Package
khi_robot_bringup,KHI Robot
khi_robot,Meta package
khi_robot,khi_robot
khi_duaro_moveit_config,generated package
khi_duaro_moveit_config,the configuration
khi_duaro_moveit_config,launch files
khi_duaro_moveit_config,the MoveIt! Motion Planning Framework
khi_duaro_ikfast_plugin,The khi_duaro_ikfast_plugin package
khi_duaro_gazebo,The khi_duaro_gazebo package
khi_duaro_description,The khi_duaro_description package
libcreate,C++ library
libcreate,iRobot's Create
libcreate,Create
ifm3d_ros_msgs,ifm3d_ros messages
ifm3d_ros_examples,ifm3d_ros examples subpackage
ifm3d_ros_driver,ifm 3D ToF Camera ROS
ifm3d_ros_driver,main driver package
ifm3d-ros,metapackage
ifm3d-ros,the ifm3d-ros package group
ifm3d-ros,the ifm 3D ToF Camera ROS package
abb_experimental,Experimental packages
abb_experimental,ABB manipulators
abb_experimental,ROS-Industrial.
pr2_ethercat_drivers,This stack
pr2_ethercat_drivers,the ethercat system
pr2_ethercat_drivers,the peripherals
pr2_ethercat_drivers,"projector, hand accelerometer."
pose_cov_ops,C++ library
pose_cov_ops,SE(2)/SE(3)
pose_cov_ops,pose composition operations
pose_cov_ops,uncertainty
mrpt_msgs,ROS messages
mrpt_msgs,MRPT classes
mrpt_msgs,objects
fingertip_pressure,This package
fingertip_pressure,the PR2 fingertip pressure
vector_map_msgs,The vector_map_msgs package
tablet_socket_msgs,The tablet_socket_msgs package
genmsg,Standalone Python library
genmsg,service data structures
genmsg,various languages.
autoware_system_msgs,The autoware_system_msgs package
autoware_msgs,The autoware_msgs package
autoware_map_msgs,Includes messages
autoware_map_msgs,Autoware Map Format
autoware_lanelet2_msgs,The autoware_lanelet2_msgs package. Contains messages
autoware_lanelet2_msgs,lanelet2 maps
autoware_external_msgs,Package
autoware_config_msgs,The autoware_config_msgs package
autoware_can_msgs,The autoware_can_msgs package
teleop_keyboard_omni3,Generic keyboard teleop
ddynamic_reconfigure_python,The ddynamic_reconfigure_python package
ddynamic_reconfigure_python,the fly registering variables
seed_smartactuator_sdk,The seed_smartactuator_sdk package
rqt_action,rqt_action
rqt_action,the actions
rqt_action,this plugin
rqt_action,"machine,"
rqt_action,the ROS
rqt_action,rqt instance connects
std_msgs,Standard ROS Messages
std_msgs,"other basic message constructs,"
std_msgs,multiarrays.
std_msgs,"common, generic robot-specific message"
std_msgs,"types, please"
xmlrpcpp,XmlRpc++
xmlrpcpp,the XML-RPC protocol.
xmlrpcpp,This version
xmlrpcpp,the package
xmlrpcpp,SourceForge
xmlrpcpp,order
xmlrpcpp,"such,"
xmlrpcpp,own fork.
topic_tools,Tools
topic_tools,"directing, throttling, selecting,"
topic_tools,ROS topics
topic_tools,a meta level. None
topic_tools,the programs
topic_tools,this package
topic_tools,the topics
topic_tools,streams
topic_tools,these tools deal
topic_tools,messages
topic_tools,generic binary blobs.
topic_tools,any ROS topic.
test_rostopic,Tests
test_rostopic,rostopic.
test_rosservice,Tests
test_rosservice,the rosservice tool.
test_rospy,rospy unit
test_rospy,integration test framework.
test_rosparam,A package
test_rosparam,rosparam.
test_rosmaster,Tests
test_rosmaster,rosmaster
test_rosmaster,rostest.
test_roslib_comm,Unit tests
test_roslib_comm,roslib
test_roslib_comm,expected.
test_roslaunch,Tests
test_roslaunch,roslaunch
test_roslaunch,rostest.
test_rosgraph,Tests
test_rosgraph,rosgraph
test_rosgraph,rostest.
test_roscpp,Tests
test_roscpp,roscpp
test_roscpp,rostest.
test_rosbag_storage,A package
test_rosbag_storage,rosbag_storage.
test_rosbag,A package
test_rosbag,rosbag.
svenzva_utils,Svenzva Arm
svenzva_utils,streamline arm-code interaction
svenzva_simulation,Files
svenzva_simulation,Svenzva manipulators
svenzva_ros,The svenzva_ros meta-package
svenzva_msgs,Svenzva arm
svenzva_msgs,state
svenzva_moveit,generated package
svenzva_moveit,the configuration
svenzva_moveit,launch files
svenzva_moveit,the MoveIt! Motion Planning Framework
svenzva_joy,The svenzva_joy package
svenzva_drivers,The svenza_drivers package
svenzva_description,Svenzva
svenzva_demo,The svenzva_demo package
roswtf,roswtf
roswtf,a FAQ
roswtf,code.
rostopic,rostopic
rostopic,command-line tool
rostopic,ROS
rostest,Integration test suite
rostest,roslaunch
rostest,xUnit frameworks.
rosservice,rosservice
rosservice,command-line tool
rosservice,listing
rospy,rospy
rospy,ROS.
rospy,The rospy client API
rospy,ROS
rosparam,rosparam
rosout,System-wide logging mechanism
rosout,messages
rosout,the /rosout topic.
rosnode,rosnode
rosnode,ROS
rosmsg,rosmsg
rosmaster,ROS
roslz4,A Python
roslz4,C++ implementation
roslz4,the LZ4
roslz4,blocks
roslz4,fast LZ4 compression algorithm.
roslaunch,roslaunch
rosgraph,rosgraph
rosgraph,the ROS Computation Graph.
rosgraph,graphical tools.
roscpp,roscpp
roscpp,ROS.
rosconsole,ROS console output library.
rosbag_storage,tools
rosbag_storage,ROS message
rosbag_storage,the ROS client library.
rosbag,tools
rosbag,ROS
rosbag,avoids deserialization
rosbag,reserialization
rosbag,the messages.
ros_comm,ROS
ros_comm,"communications-related packages,"
ros_comm,graph introspection tools
message_filters,A set
message_filters,message filters
message_filters,messages
message_filters,output
message_filters,those messages
message_filters,"a later time,"
message_filters,the conditions
handeye,The handeye package
criutils,The criutils package
sick_ldmrs_tools,Examples
sick_ldmrs_msgs,Messages
sick_ldmrs_msgs,PCL point types
sick_ldmrs_msgs,SICK LD-MRS.
sick_ldmrs_laser,A ROS driver
sick_ldmrs_laser,the SICK LD-MRS series
sick_ldmrs_laser,laser scanners.
sick_ldmrs_driver,A ROS driver
sick_ldmrs_driver,the SICK LD-MRS series
sick_ldmrs_driver,laser scanners.
sick_ldmrs_description,This package
sick_ldmrs_description,the SICK LD-MRS scanner
lgsvl_msgs,Message definitions
lgsvl_msgs,the LGSVL Simulator
lgsvl_msgs,ROS
lgsvl_msgs,ROS
qwt_dependency,a specific ROS distribution
qwt_dependency,Qt version
open_manipulator_p_teleop,Package
open_manipulator_p_teleop,OpenMANIPULATOR-P teleoperation
open_manipulator_p_libs,Package
open_manipulator_p_libs,OpenMANIPULATOR-P libraries
open_manipulator_p_description,Package
open_manipulator_p_description,OpenMANIPULATOR-P description
open_manipulator_p_controller,Package
open_manipulator_p_controller,OpenMANIPULATOR-P Controller
open_manipulator_p_control_gui,Package
open_manipulator_p_control_gui,OpenMANIPULATOR-P Control GUI
open_manipulator_p,Metapackage
open_manipulator_p,OpenMANIPULATOR-P
rqt_graph,rqt_graph
catkin,Low-level build system macros
catkin,infrastructure
catkin,ROS.
turtlesim,turtlesim
turtlesim,ROS
rqt_launch,This rqt plugin ROS package
rqt_launch,.launch files. User
rqt_launch,node
rqt_launch,those files.
rospy_tutorials,This package
rospy_tutorials,ROS
rospy_tutorials,These tutorials
rospy_tutorials,the nodes
rospy_tutorials,roscpp_tutorial.
roscpp_tutorials,This package
roscpp_tutorials,ROS
ros_tutorials,ros_tutorials contains packages
ros_tutorials,"ROS,"
ros_tutorials,support packages
moveit_runtime,moveit_runtime meta package
moveit_runtime,runtime (e.g.
moveit_runtime,robots).
moveit_planners_chomp,The interface
moveit_planners_chomp,MoveIt!
moveit_kinematics,Package
moveit_kinematics,all inverse kinematics solvers
moveit_kinematics,MoveIt!
moveit_experimental,Experimental packages
moveit_experimental,moveit.
moveit_chomp_optimizer_adapter,MoveIt
moveit_chomp_optimizer_adapter,solution optimization
moveit,Meta package
moveit,MoveIt!.
moveit,Summer 2016 MoveIt!
moveit,"multiple repositories,"
moveit,developers' usability
moveit,maintenance effort
std_srvs,Common service definitions.
rosgraph_msgs,Messages
rosgraph_msgs,the ROS Computation Graph.
rosconsole_bridge,rosconsole_bridge
rosconsole_bridge,conjunction
rosconsole_bridge,console_bridge
rosconsole_bridge,rosconsole
rosconsole_bridge,rosconsole-based logging.
gl_dependency,a specific ROS distribution
gl_dependency,Qt version
interactive_markers,3D interactive marker communication library
interactive_markers,RViz
interactive_markers,similar tools.
test_diagnostic_aggregator,Basic diagnostic_aggregator tests
self_test,self_test
rosdiagnostic,Command
rosdiagnostic,the command line
diagnostics,diagnostics
diagnostic_updater,diagnostic_updater
diagnostic_updater,device drivers
diagnostic_updater,the status
diagnostic_updater,output
diagnostic_updater,"topics, device status, etc."
diagnostic_common_diagnostics,diagnostic_common_diagnostics
diagnostic_analysis,The diagnostic_analysis package
diagnostic_analysis,diagnostics data
diagnostic_analysis,a series
diagnostic_analysis,CSV files. Robot logs
diagnostic_analysis,"rosbag,"
diagnostic_analysis,this package.
diagnostic_aggregator,diagnostic_aggregator
jackal_tutorials,Jackal's tutorials.
jackal_navigation,Launch files
