Last_commit_date,package_description,package_name,
10/27/2022,"hector_gazebo_plugins provides gazebo plugins from Team Hector.     Currently it contains a 6wd differential drive plugin, an IMU sensor plugin,     an earth magnetic field sensor plugin, a GPS sensor plugin and a     sonar ranger plugin.",hector_gazebo_plugins,
10/27/2022,"hector_gazebo provides packages related to to simulation of robots using gazebo (gazebo plugins, world files etc.)",hector_gazebo,
10/27/2022,eus_qpoases,eus_qpoases,
10/27/2022,eus_qp is an interface of euslisp to solve qp problems with linear constraints.,eus_qp,
10/27/2022,eus_nlopt,eus_nlopt,
10/27/2022,Driver for Ensenso stereo cameras.,ensenso_driver,
10/27/2022,"Description package for Ensenso stereo cameras. This package consists of all current supported camera models.    The Xacro macros, which import the mesh files as stl, accept the following parameters:      - camera name      - collision margin to the camera",ensenso_description,
10/27/2022,Tests for the ensenso_camera package.,ensenso_camera_test,
10/27/2022,Message definitions for the ensenso_camera package.,ensenso_camera_msgs,
10/27/2022,Driver for Ensenso stereo cameras.,ensenso_camera,
10/27/2022,The contact_states_observer package,contact_states_observer,
1/4/2021,An Orocos typekit for Eigen types.,eigen_typekit,
12/30/2020,"ROS driver for iRobot's Create 1 and 2, based on the libcreate C++ library",create_autonomy,
12/30/2020,Launch and configuration files for common accessories when working with Create/Roomba platforms.,ca_tools,
12/30/2020,Common message definitions for create_autonomy,ca_msgs,
12/30/2020,"ROS driver for iRobot's Create and Roomba platforms, based on libcreate",ca_driver,
12/30/2020,Robot URDF descriptions for create_autonomy,ca_description,
12/25/2020,Extends the arbotix_node package with a number of more sophisticated ROS wrappers for common devices.,arbotix_sensors,
12/25/2020,Bindings and low-level controllers for ArbotiX-powered robots.,arbotix_python,
12/25/2020,Messages and Services definitions for the ArbotiX.,arbotix_msgs,
12/25/2020,Firmware source code for ArbotiX ROS bindings.,arbotix_firmware,
12/25/2020,Extends the arbotix_python package with a number of more sophisticated ROS wrappers for common devices.,arbotix_controllers,
12/25/2020,ArbotiX Drivers,arbotix,
12/24/2020,"The denso robot ros stack constains libraries, configuration files, and ROS nodes for controlling a DENSO robot from ROS.",denso_robot_ros,
12/24/2020,An automatically generated package with all the configuration and launch files for using the DENSO robots with the MoveIt Motion Planning Framework,denso_robot_moveit_config,
12/24/2020,The denso robot gazebo package includes a launch file for simulating DENSO robot.,denso_robot_gazebo,
12/24/2020,The denso robot descriptions package includes URDF files for DENSO robots.,denso_robot_descriptions,
12/24/2020,The denso robot core test package includes a node for testing denso robot core node.,denso_robot_core_test,
12/24/2020,The denso robot core package includes a node for controlling DENSO robot controllers.,denso_robot_core,
12/24/2020,The denso robot control package includes a node for controlling DENSO robot controllers with MoveIt!.,denso_robot_control,
12/24/2020,The denso robot bringup package includes launch files for starting denso robot nodes.,denso_robot_bringup,
12/24/2020,The bcap service test package includes a node for testing bcap service node.,bcap_service_test,
12/24/2020,The bcap service package includes a node for communicating ORiN from ROS.,bcap_service,
12/24/2020,The bcap core package includes libraries for communicating ORiN via b-CAP (Binary - Controller Access Protocol) protocol.,bcap_core,
12/20/2020,Collection of gazebo plugins,roboticsgroup_upatras_gazebo_plugins,
10/27/2022,The cmd_vel_smoother package,cmd_vel_smoother,
10/24/2022,PMB2 robot description and launch files,pmb2_robot,
10/24/2022,"Mechanical, kinematic, visual, etc. description of the PMB2 robot.      The files in this package are parsed and used by      a variety of other components.  Most users will not interact directly      with this package.",pmb2_description,
10/24/2022,Launch files and scripts needed to configure    the controllers of the PMB2 robot.,pmb2_controller_configuration,
10/24/2022,Launch files and scripts needed to bring up the ROS nodes of a PMB2 robot.,pmb2_bringup,
10/24/2022,A library for communication with the SICK LD-MRS series of laser scanners.,libsick_ldmrs,
10/21/2022,JSON transport for ROS,json_transport,
10/21/2022,JSON ROS message,json_msgs,
10/20/2022,The ssm package,ssm,
10/20/2022,The sr_random_generator package,sr_random_generator,
10/20/2022,The sr_event_countdown package,sr_event_countdown,
10/20/2022,The conditional package,sr_conditional,
10/20/2022,The sr_all_events_go package,sr_all_events_go,
10/20/2022,The smacc_rviz_plugin package,smacc_rviz_plugin,
10/20/2022,this package contains a set of messages that are used by the introspection    interfaces for smacc.,smacc_msgs,
10/20/2022,SMACC is a ROS/C++ library to implement in easy and systematic way UML StateCharts (AKA state machines). SMACC is inspired by the SMACH ROS package and it is built on top of Boost StateChart library. Developed by Reel Robotics.,smacc,
10/20/2022,The sm_viewer_sim package,sm_viewer_sim,
10/20/2022,The sm_update_loop package,sm_update_loop,
10/20/2022,The sm_three_some package,sm_three_some,
10/20/2022,The sm_starcraft_ai package,sm_starcraft_ai,
10/20/2022,The sm_respira_1 package,sm_respira_1,
10/20/2022,The sm_pr2_plugs package,sm_pr2_plugs,
10/20/2022,The sm_packml package,sm_packml,
10/20/2022,The sm_opencv package,sm_opencv,
10/20/2022,The sm_moveit package,sm_moveit,
12/13/2020,RTAB-Map's standalone library. RTAB-Map is a RGB-D SLAM approach with real-time constraints.,rtabmap,
12/13/2020,The baldor package,baldor,
12/11/2020,ROS messages for universally unique identifiers.,uuid_msgs,
12/11/2020,"ROS messages and interfaces for universally unique identifiers.    Not needed for wet packages, use only to resolve dry stack    dependencies.",unique_identifier,
12/11/2020,ROS Python and C++ interfaces for universally unique identifiers.,unique_id,
12/11/2020,This package contains a GUI tool for setting and publishing joint state values for a given URDF.,joint_state_publisher_gui,
12/11/2020,This package contains a tool for setting and publishing joint state values for a given URDF.,joint_state_publisher,
12/11/2020,Simple node to publish regular IP camera video streams to a ros topic.,ipcamera_driver,
12/11/2020,flexbe_widget implements some smaller scripts for the behavior engine.,flexbe_widget,
12/11/2020,flexbe_testing provides a framework for unit testing states.,flexbe_testing,
12/11/2020,flexbe_states provides a collection of predefined states.     Feel free to add new states.,flexbe_states,
12/11/2020,flexbe_onboard implements the robot-side of the behavior engine from where all behaviors are started.,flexbe_onboard,
12/11/2020,flexbe_msgs provides the messages used by FlexBE.,flexbe_msgs,
12/11/2020,flexbe_mirror implements functionality to remotely mirror an executed behavior.,flexbe_mirror,
12/11/2020,flexbe_input enables to send data to onboard behavior when required.,flexbe_input,
12/11/2020,flexbe_core provides the core components for the FlexBE behavior engine.,flexbe_core,
12/11/2020,A meta-package to aggregate all the FlexBE packages,flexbe_behavior_engine,
12/9/2020,"Messages for interfacing with various computer vision pipelines, such as    object detectors.",vision_msgs,
12/7/2020,Visualization for the XPP Motion Framework.,xpp_vis,
12/7/2020,"Common definitions (positions, velocities, angular angles,    angular rates) and robot definitions in Cartesian and joint state    used in the Xpp Motion Framework, as well as conversions to/from    xpp_msgs.",xpp_states,
12/7/2020,"The URDF file for a quadrotor to be used with the xpp packages and a     simple rviz publisher of quadrotor tfs.         Adapted from Daniel Mellinger, Nathan Michael, Vijay Kumar,     ""Trajectory Generation and Control for Precise Aggressive Maneuvers    with Quadrotors"".",xpp_quadrotor,
12/7/2020,ROS messages used in the XPP framework.,xpp_msgs,
12/7/2020,"HyQ-robot specific functions for visualization in the  XPP Motion Framework.        These include inverse kinematics as well as urdf files for a one-legged,    two-legged and four legged robot with",xpp_hyq,
12/7/2020,Examples of how to use the xpp framework.,xpp_examples,
12/7/2020,"Visualization of motion-plans for legged robots. It draws support areas,     contact forces and motion trajectories in RVIZ and displays URDFs for     specific robots, including a one-legged, a two-legged hopper and",xpp,
12/7/2020,ROS Package Tool,rospack,
10/20/2022,The dance_bot_strikes_back package,sm_dance_bot_strikes_back,
10/20/2022,The dance_bot package,sm_dance_bot,
10/20/2022,The sm_coretest_x_y_3 package,sm_coretest_x_y_3,
10/20/2022,The sm_coretest_x_y_2 package,sm_coretest_x_y_2,
10/20/2022,The sm_coretest_x_y_1 package,sm_coretest_x_y_1,
10/20/2022,The sm_coretest_transition_speed_1 package,sm_coretest_transition_speed_1,
10/20/2022,The sm_calendar_week package,sm_calendar_week,
10/20/2022,The sm_atomic package,sm_atomic,
10/20/2022,The ros_timer_client package,ros_timer_client,
10/20/2022,The ros_publisher_client package,ros_publisher_client,
10/20/2022,The multirole_sensor_client package,multirole_sensor_client,
10/20/2022,The moveit_z_client package,moveit_z_client,
10/20/2022,The move_base_z_client_plugin package implements SMACC Action Client Plugin for the ROS Navigation State - move_baes node.  Developed by Reel Robotics.,move_base_z_client_plugin,
10/20/2022,The microstrain_mips_client package,microstrain_mips_client,
10/20/2022,The keyboard_client package,keyboard_client,
10/20/2022,forward_local_planner package.,forward_local_planner,
10/20/2022,The forward_global_planner package.,forward_global_planner,
10/20/2022,The battery_monitor_client package,battery_monitor_client,
10/20/2022,The backward_local_planner package.,backward_local_planner,
10/20/2022,The backward_global_planner package.,backward_global_planner,
10/19/2022,"GenICam/GigE Vision Convenience Layer.      This package combines the Roboception convenience layer for images with the      GenICam reference implementation and a GigE Vision transport layer. It is a      self contained package that permits configuration and image streaming of      GenICam / GigE Vision 2.0 compatible cameras like the Roboception rc_visard.      This package also provides some tools that can be called from the command line      for discovering cameras, changing their configuration and streaming images.      Although the tools are meant to be useful when working in a shell or in a      script, their main purpose is to serve as example on how to use the API for      reading and setting parameters, streaming and synchronizing images.      See LICENSE.md for licensing terms of the different parts.",rc_genicam_api,
10/18/2022,SVH Driver wrapper to enable control of the Schunk five finger hand,schunk_svh_driver,
10/17/2022,A package suite that provides all the capabilities for    the ROS users to connect to the robots that run on,rtmros_common,
10/17/2022,Build scripts for OpenRTM and OpenHRP,rtmbuild,
10/17/2022,"The rplidar ros package, support rplidar A2/A1 and A3/S1",rplidar_ros,
10/17/2022,This package gives transparency between RTM and ROS.     rtmros-data-bridge.py is a RT-Component for dataport/topic.     This automatically convert ROS/topic into RTM/dataport.,rosnode_rtc,
10/17/2022,The openrtm_tools package,openrtm_tools,
12/4/2020,The robotnik_msgs package. Common messages and services used by some Robotnik's packages.,robotnik_msgs,
12/3/2020,The tb3_safe_teleop package,tb3_safe_teleop,
12/3/2020,The tb3_monitor package,tb3_monitor,
12/3/2020,An automatically generated package with all the configuration and launch files for using the rb1_base with the MoveIt! Motion Planning Framework,rb1_dual_ur3_moveit_config,
12/3/2020,The rb1_base_pad package,rb1_base_pad,
12/3/2020,This package configures the move_base stack and makes use of the gmapping and amcl algorithms to    move the rb1_base robot,rb1_base_navigation,
